form	lemma	POS	morph
porpenser	porpenser	VERinf	MORPH=empty
Es	en1+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
quex	quel1	PROrel	NOMB.=p|GENRE=m|CAS=r
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pooit	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mialz	mieus	ADVgen	DEGRE=c
fier	fier	VERinf	MORPH=empty
Biax	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
niés	nevo	NOMcom	NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Charles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
seroiz	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
xii	12	DETcar	NOMB.=p|GENRE=x|CAS=n
.	.	PONfrt	MORPH=empty
per	per	NOMcom	NOMB.=p|GENRE=m|CAS=n
Ces	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
doing	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
garder	garder	VERinf	MORPH=empty
Cist	cest	PROdem	NOMB.=p|GENRE=m|CAS=n
iront	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
la	là	ADVgen	DEGRE=-
ou	où	PROrel	NOMB.=x|GENRE=x|CAS=x
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
voldroiz	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
aler	aler	VERinf	MORPH=empty
Tot	tot	DETind	NOMB.=s|GENRE=n|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
feront	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
que	que2	PROrel	NOMB.=p|GENRE=n|CAS=r
voldroiz	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
conmander	comander	VERinf	MORPH=empty
Se	se	CONsub	MORPH=empty
Dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
an	en1	PRE	MORPH=empty
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
done	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
retorner	retorner	VERinf	MORPH=empty
Et	et	CONcoo	MORPH=empty
s'	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
suefre	sofrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
champ	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r
eschaper	eschaper	VERinf	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
voldrai	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
chacier	chacier	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
sejorner	sejorner	VERinf	MORPH=empty
O	o4	PRE	MORPH=empty
ces	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
iroiz	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
regne	regne	NOMcom	NOMB.=s|GENRE=m|CAS=r
governer	governer	VERinf	MORPH=empty
A	a3	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
foiz	foiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
vois	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
plus	plus	ADVgen	DEGRE=-
monter	monter	VERinf	MORPH=empty
Se	se	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
par	par	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r
errer	errer2	VERinf	MORPH=empty
Que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
bessier	baissier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
ralever	relever	VERinf	MORPH=empty
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
abesse	abaissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
autrui	autrui	PROind	NOMB.=s|GENRE=m|CAS=r
sollever	soslever	VERinf	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
fors	fors1	ADVgen	DEGRE=-
dou	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
regne	regne	NOMcom	NOMB.=s|GENRE=m|CAS=r
clamer	clamer	VERinf	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
voil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
mie	mie	ADVneg	MORPH=empty
por	por2	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
descoroner	descoroner	VERinf	MORPH=empty
Or	or4	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
dedenz	dedenz	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
paveillon	paveillon	NOMcom	NOMB.=s|GENRE=m|CAS=r
Par	par	PRE	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
poing	poing	NOMcom	NOMB.=s|GENRE=m|CAS=r
destre	destre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
penre	prendre	VERinf	MORPH=empty
Milon	Milon	NOMpro	NOMB.=s|GENRE=m|CAS=r
Damoisiaus	damoisel	NOMcom	NOMB.=s|GENRE=m|CAS=n
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
coi	coi2	PROint	NOMB.=s|GENRE=n|CAS=i
mentirion	mentir	VERcjg	MODE=con|PERS.=1|NOMB.=p
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
estes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girart	Girart	NOMpro	NOMB.=s|GENRE=m|CAS=r
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Borgueignon	Bourguignon	NOMpro	NOMB.=s|GENRE=m|CAS=r
Onc	onque	ADVgen	DEGRE=-
miaudres	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=c
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
chauça	chaucier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
esperon	esperon	NOMcom	NOMB.=s|GENRE=m|CAS=r
En	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
linage	lignage	NOMcom	NOMB.=s|GENRE=m|CAS=r
n'	ne1	ADVneg	MORPH=empty
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ja	ja	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
i	un	DETndf	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
felon	felon	NOMcom	NOMB.=s|GENRE=m|CAS=r
L'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
onor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r
Girart	Milon	OUT	NOMB.=s|GENRE=m|CAS=r
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
metrai	metre2	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
a	a3	PRE	MORPH=empty
bandon	bandon	NOMcom	NOMB.=s|GENRE=m|CAS=r
N'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
oir	oir	NOMcom	NOMB.=s|GENRE=m|CAS=r
se	se	CONsub	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
fille	fille	NOMcom	NOMB.=s|GENRE=f|CAS=r
non	non	ADVneg	MORPH=empty
Se	se	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tex	tel	ADJind	NOMB.=s|GENRE=f|CAS=n
come	come1	CONsub	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
oi	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r
Il	il	PROimp	PERS.=3|NOMB.=s|GENRE=n|CAS=n
n'	ne1	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	DEGRE=-
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
an	en1	PRE	MORPH=empty
trestot	trestot	DETind	NOMB.=s|GENRE=m|CAS=r
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
roion	roion1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Ja	ja	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
devez	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
acoillir	acoillir	VERinf	MORPH=empty
compeignon	compagnon	NOMcom	NOMB.=s|GENRE=m|CAS=r
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Ogier	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Fagon	Fagon	NOMpro	NOMB.=p|GENRE=m|CAS=n
Mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
conseillier	conseillier2	NOMcom	NOMB.=p|GENRE=m|CAS=n
seroiz	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
de	de	PRE	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
messon	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
demanda	demander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Anisant	Avisant	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Breton	Breton	NOMpro	NOMB.=s|GENRE=m|CAS=r
Ou	où	PROint	NOMB.=x|GENRE=x|CAS=x
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=n
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
croiz	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
d'	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
an	en1	PRE	MORPH=empty
son	son1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
baille	baillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
encline	encliner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
parfont	parfont	ADVgen	DEGRE=-
Si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
branc	brant1	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r
Trait	traire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
del	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
fuerre	fuerre2	NOMcom	NOMB.=s|GENRE=m|CAS=r
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
essaier	essaiier	VERinf	MORPH=empty
Puis	puis	ADVgen	DEGRE=-
apela	apeler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dus	duc2	NOMcom	NOMB.=p|GENRE=m|CAS=r
Naymon	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
Ogier	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=r
Assez	assez	ADVgen	DEGRE=-
veistes	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=p
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
desceins	desceindre	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
ier	ier	ADVgen	DEGRE=-
Qant	cant1	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
Yaumont	Eaumont	NOMpro	NOMB.=s|GENRE=m|CAS=r
donai	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cop	coup1	NOMcom	NOMB.=s|GENRE=m|CAS=r
plenier	plenier2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Qant	cant1	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
sentir	sentir	VERinf	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
erme	heaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r
Et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
haubert	hauberc	NOMcom	NOMB.=s|GENRE=m|CAS=r
fors	fors1	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
desploier	desploiier	VERinf	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
an	en2	PROadv	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
desoz	desoz	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
arbre	arbre	NOMcom	NOMB.=s|GENRE=m|CAS=r
couchier	couchier	VERinf	MORPH=empty
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
morir	morir	VERinf	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
suen	suen	ADJpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
traveillier	travaillier	VERinf	MORPH=empty
Molt	mout	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
deustes	devoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=p
por	por2	PRE	MORPH=empty
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
esmaier	esmaiier	VERinf	MORPH=empty
Mile	Milon	NOMpro	NOMB.=s|GENRE=m|CAS=n
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
molt	mout	ADVgen	DEGRE=-
nes	vos	OUT	PERS.=2|NOMB.=p|GENRE=m|CAS=n
poez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
prisier	prisier	VERinf	MORPH=empty
Or	or4	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
donrai	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
espee	espee	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
moillier	moillier1	NOMcom	NOMB.=s|GENRE=f|CAS=r
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
duc	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Naymes	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Fagon	Fagon	NOMpro	NOMB.=p|GENRE=m|CAS=n
o	o4	PRE	MORPH=empty
Ogier	Ogier	NOMpro	NOMB.=s|GENRE=m|CAS=n
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
esteroiz	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
privé	privé1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
conseillier	conseillier2	NOMcom	NOMB.=p|GENRE=m|CAS=n
Et	et	CONcoo	MORPH=empty
serviroiz	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
devant	devant	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
mengier	mangier	NOMcom	NOMB.=x|GENRE=x|CAS=x
Au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
paveillon	paveillon	NOMcom	NOMB.=s|GENRE=m|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
estut	ester	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Charles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
Prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
poing	poing	NOMcom	NOMB.=s|GENRE=m|CAS=r
destre	destre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Girardet	Girardet	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
menor	menor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
Blont	blont	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
poil	poil	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
fresche	frois1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
color	color	NOMcom	NOMB.=s|GENRE=f|CAS=r
Gros	gros	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
flans	flanc	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
piz	piz	NOMcom	NOMB.=s|GENRE=m|CAS=r
plus	plus	ADVgen	DEGRE=-
groissor	groissor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Droites	droit	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
janbes	jambe	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
piez	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
bel	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
tor	tor5	NOMcom	NOMB.=s|GENRE=m|CAS=r
Molt	mout	ADVgen	DEGRE=-
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
inielz	isnel	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
que	que1	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sevent	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
plusor	plusor	PROind	NOMB.=p|GENRE=m|CAS=n
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
doucement	doucement	ADVgen	DEGRE=p
par	par	PRE	MORPH=empty
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
iestes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
filz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Girarz	Girart	NOMpro	NOMB.=s|GENRE=m|CAS=r
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
poigneor	poignëor1	NOMcom	NOMB.=s|GENRE=m|CAS=r
En	en1	PRE	MORPH=empty
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
set	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=n|CAS=n
an	on	PROind	NOMB.=s|GENRE=n|CAS=n
.	.	PONfrt	MORPH=empty
i	un	DETndf	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
meillor	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=c
Enisant	Avisant	NOMpro	NOMB.=s|GENRE=m|CAS=n
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
pri	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
par	par	PRE	MORPH=empty
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
Des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
iiii	4	DETcar	NOMB.=p|GENRE=x|CAS=r
.	.	PONfrt	MORPH=empty
espees	espee	NOMcom	NOMB.=p|GENRE=f|CAS=r
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
aporte	aporter	VERcjg	MODE=imp|PERS.=2|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
greignor	graignor	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=c
Et	et	CONcoo	MORPH=empty
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
met	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
an	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
seignor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
Baron	baron	NOMcom	NOMB.=s|GENRE=m|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Charles	Charles	NOMpro	NOMB.=s|GENRE=m|CAS=n
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
