form	lemma	POS	morph
qe	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
asnes	asne	NOMcom	NOMB.=s|GENRE=m|CAS=n
alast	aler	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
em	en1	PRE	MORPH=empty
pasture	pasture1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
ensamble	ensemble	ADVgen	DEGRE=-
o	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
desfenderres	defendëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
aidierres	aideor	NOMcom	NOMB.=s|GENRE=m|CAS=n
s‘	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
mestier	mestier	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
qant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
asnes	asne	NOMcom	NOMB.=s|GENRE=f|CAS=n
revenoit	revenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
meson	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
por	por2	PRE	MORPH=empty
fere	faire	VERinf	NOMB.=x|GENRE=x|CAS=x
s‘	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
oevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
ja	ja	ADVgen	DEGRE=-
l‘	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
costume	costume	NOMcom	NOMB.=s|GENRE=f|CAS=r
mout	mout	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=s
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
ensamble	ensemble	ADVgen	DEGRE=-
o	o4	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
einsi	ainsi	ADVgen	DEGRE=-
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
qe	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
remena	remener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
pasture	pasture1	NOMcom	NOMB.=s|GENRE=f|CAS=r
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
q‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ja	ja	ADVgen	DEGRE=-
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
oevre	uevre	NOMcom	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
piece	piece	NOMcom	NOMB.=s|GENRE=f|CAS=r
demenee	demener	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Dont	dont	ADVgen	DEGRE=-
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	MORPH=empty
granz	grant	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
dormir	dormir	VERinf	NOMB.=x|GENRE=x|CAS=x
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
lion	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=r
q‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
coucha	couchier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
endormi	endormir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
fermement	fermement	ADVgen	DEGRE=s
si	si	ADVgen	DEGRE=-
come	come1	CONsub	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
nature	nature	NOMcom	NOMB.=s|GENRE=f|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
aportoit	aporter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
ensignoit	enseignier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
dormoit	dormir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avint	avenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	MORPH=empty
marcheant	marchëant	NOMcom	NOMB.=p|GENRE=m|CAS=n
passerent	passer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
iluec	iluec	ADVgen	DEGRE=-
qi	que2	PROrel	NOMB.=p|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
huile	uile	NOMcom	NOMB.=s|GENRE=f|CAS=r
acheter	achater	VERinf	NOMB.=x|GENRE=x|CAS=x
s‘	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
alerent	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
Egypte	Egypte	NOMpro	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
l‘	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
tout	tot	ADVgen	DEGRE=-
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pasture	pasture1	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
sanz	sans	PRE	MORPH=empty
garde	garde	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pristrent	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
l‘	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
menerent	mener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
felenesse	felon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
covoitise	covoitise	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Aprés	après	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
petit	petit	NOMcom	NOMB.=s|GENRE=n|CAS=r
d‘	de	PRE	MORPH=empty
eure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
s‘	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
esveilla	esveillier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
domache	damage	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
lors	lors	ADVgen	DEGRE=-
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
querre	querre	VERinf	NOMB.=x|GENRE=x|CAS=x
l‘	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
garde	garde	NOMcom	NOMB.=s|GENRE=f|CAS=r
charchiez	chargier	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
trover	trover	VERinf	NOMB.=x|GENRE=x|CAS=x
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pasture	pasture1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
dolenz	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
pleinz	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
angoisse	angoisse	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
aler	aler	VERinf	NOMB.=x|GENRE=x|CAS=x
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
piece	piece	NOMcom	NOMB.=s|GENRE=f|CAS=r
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
amont	amont	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
aval	aval	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
sus	sus	ADVgen	DEGRE=-
et	et	CONcoo	MORPH=empty
jus	jus1	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
tot	tot	ADVgen	DEGRE=-
muiant	müir2	VERppa	NOMB.=s|GENRE=m|CAS=n
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
q‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
voloit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
trover	trover	VERinf	NOMB.=x|GENRE=x|CAS=x
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
beste	beste	NOMcom	NOMB.=s|GENRE=f|CAS=r
q‘	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
perdue	perdre	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	MORPH=empty
trover	trover	VERinf	NOMB.=x|GENRE=x|CAS=x
ne	ne1	ADVneg	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
qu‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en2	PROadv	MORPH=empty
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
l‘	le	DETdef	NOMB.=s|GENRE=f|CAS=r
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r
perdue	perdre	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
l‘	le	DETdef	NOMB.=s|GENRE=f|CAS=r
abeïe	abeie	NOMcom	NOMB.=s|GENRE=f|CAS=r
sanz	sans	PRE	MORPH=empty
l‘	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
arresta	arester	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
defors	defors	ADVgen	DEGRE=-
ne	ne2	CONcoo	MORPH=empty
n‘	ne1	ADVneg	MORPH=empty
osa	oser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
entrer	entrer	VERinf	NOMB.=x|GENRE=x|CAS=x
dedenz	dedenz	ADVgen	DEGRE=-
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mesfet	mesfait	NOMcom	NOMB.=s|GENRE=m|CAS=r
q‘	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
soloit	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
entrer	entrer	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ramenoit	remanoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
l‘	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pasture	pasture1	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
seinz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Jeroimes	Jerome	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
frere	frere	NOMcom	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
meson	maison	NOMcom	NOMB.=s|GENRE=f|CAS=r
virent	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
lion	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=r
arrester	arester	VERinf	NOMB.=x|GENRE=x|CAS=x
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
porte	porte1	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
l‘	le	DETdef	NOMB.=s|GENRE=f|CAS=r
abeïe	abeie	NOMcom	NOMB.=s|GENRE=f|CAS=r
sanz	sans	PRE	MORPH=empty
l‘	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
q‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
tant	tant	ADVgen	DEGRE=-
atargié	atargier	VERppe	NOMB.=s|GENRE=m|CAS=r
q‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n‘	ne1	ADVneg	MORPH=empty
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
revenuz	revenir	VERppe	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
droite	droit	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
heure	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
soloit	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
cuidierent	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
q‘	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
eüst	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
mengié	mangier	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
voudrent	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
doner	doner	VERinf	NOMB.=x|GENRE=x|CAS=x
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
viande	vïande	NOMcom	NOMB.=s|GENRE=f|CAS=r
com	come1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
soloient	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
doner	doner	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
disoient	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
:	:	PONfbl	MORPH=empty
Va	aler	VERcjg	MODE=imp|PERS.=2|NOMB.=s
t‘	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
mengue	mangier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
partie	partie	NOMcom	NOMB.=s|GENRE=f|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=f|CAS=n
t‘	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
remese	remanoir	VERppe	NOMB.=s|GENRE=f|CAS=n
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
qe	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
raempliz	räemplir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
glotonie	glotonie	NOMcom	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
encore	encore	ADVgen	DEGRE=-
deïssent	dire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
savoient	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
mie	mie	ADVneg	MORPH=empty
certainnement	certainement	ADVgen	DEGRE=-
se	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r
qu‘	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sus	sus	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
metoient	metre2	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
savoir	savoir	VERinf	NOMB.=x|GENRE=x|CAS=x
s‘	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
esmurent	esmovoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ne	ne2	CONcoo	MORPH=empty
sei	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
qanz	cant2	PROadv	MORPH=empty
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
s‘	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
alerent	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pasture	pasture1	NOMcom	NOMB.=s|GENRE=f|CAS=r
ou	où	PROrel	NOMB.=s|GENRE=f|CAS=r
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
lions	lïon	NOMcom	NOMB.=s|GENRE=m|CAS=n
soloit	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
l‘	le	DETdef	NOMB.=s|GENRE=m|CAS=r
asne	asne	NOMcom	NOMB.=s|GENRE=m|CAS=r
mener	mener	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
qistrent	querre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
d‘	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
d‘	de	PRE	MORPH=empty
autre	autre	PROind	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
s‘	se	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ja	ja	ADVgen	DEGRE=-
par	par	PRE	MORPH=empty
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r
trovassent	trover	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=r
