form	lemma	POS	morph
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
paia	paiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
puez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
demander	demander	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
Julian	Julien	NOMpro	NOMB.=s|GENRE=m|CAS=r
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
accion	accion	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
fetes	faire	VERppe	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Uns	un	DETndf	NOMB.=s|GENRE=m|CAS=n
huem	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=f|CAS=r
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
quant	cant1	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
estoies	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
hors	hors	ADVgen	DEGRE=-
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
;	;	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
afere	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
oir	oir	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
testament	testament	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sisieme	sisiesme	ADJord	NOMB.=s|GENRE=f|CAS=r
partie	partie	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
heritage	iretage	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
voloies	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
demander	demander	VERinf	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
puez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
demander	demander	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=r
autre	autre	ADJind	NOMB.=s|GENRE=m|CAS=r
oir	oir	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
vi	sis2	ADJord	MORPH=empty
.	.	PONfrt	MORPH=empty
parties	partie	NOMcom	NOMB.=p|GENRE=f|CAS=r
por	por2	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
vi	sis2	ADJcar	MORPH=empty
.	.	PONfrt	MORPH=empty
parties	partie	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
mien	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fors	fors1	ADVgen	DEGRE=-
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
serf	serf	NOMcom	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
devint	devenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
malades	malade	ADJqua	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
garir	garir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
besongne	besoigne	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
bien	bien1	ADVgen	DEGRE=p
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
demander	demander	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
despens	despens	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=n
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
enfanz	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
dona	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
mengier	mangier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
grant	grant	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
voloit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
demander	demander	VERinf	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
despendu	despendre2	VERppe	NOMB.=s|GENRE=n|CAS=r
en	en1	PRE	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mengier	mangier	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
pitié	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
devoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fere	faire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
s'	se	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
despendi	despendre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
autrement	autrement	ADVgen	DEGRE=-
en	en1	PRE	MORPH=empty
leur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mostrer	mostrer	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
volenté	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
demander	demander	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
poura	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
demander	demander	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
accion	accion	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
fetes	faire	VERppe	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
«	«	PONpga	MORPH=empty
Se	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
fuiz	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
paie	paiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dete	dete	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
courage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
volt	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
doner	doner	VERinf	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
paia	paiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pour	por2	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r
demander	demander	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ou	o3	CONcoo	MORPH=empty
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
poesté	pöesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
ou	o3	CONcoo	MORPH=empty
fors	fors1	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
poesté	pöesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Posom	poser	VERcjg	MODE=imp|PERS.=1|NOMB.=p
donques	donc	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
ton	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
paia	paiier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dete	dete	NOMcom	NOMB.=s|GENRE=f|CAS=r
por	por2	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
sanz	sans	PRE	MORPH=empty
comandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
tis	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=n
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
morz	morir	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
empereres	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
puez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
demander	demander	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
tes	ton4	DETpos	PERS.=2|NOMB.=p|GENRE=m|CAS=r
oncles	oncle	NOMcom	NOMB.=p|GENRE=m|CAS=r
freres	frere	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
ton	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
accion	accion	NOMcom	NOMB.=s|GENRE=f|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=f|CAS=r
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
fetes	faire	VERppe	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que4	CONsub	MORPH=empty
ton	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
qu'	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
tenuz	tenir1	VERppe	NOMB.=p|GENRE=m|CAS=n
à	a3	PRE	MORPH=empty
fere	faire	VERinf	MORPH=empty
pour	por2	PRE	MORPH=empty
leurs	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
parties	partie	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONpdr	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
avoies	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
malade	malade	ADJqua	NOMB.=s|GENRE=f|CAS=n
;	;	PONfbl	MORPH=empty
feis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
despens	despens	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
maladie	maladie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
puez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
demander	demander	VERinf	MORPH=empty
ces	ce2	DETdem	NOMB.=p|GENRE=m|CAS=r
despens	despens	NOMcom	NOMB.=p|GENRE=m|CAS=r
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
ta	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
despendiés	despendre2	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
à	a3	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sevelir	sevelir	NOMcom	NOMB.=s|GENRE=m|CAS=r
puez	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
demander	demander	VERinf	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
douaire	döaire	NOMcom	NOMB.=s|GENRE=m|CAS=n
retorne	retorner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
se	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
à	a3	PRE	MORPH=empty
courage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
recovrer	recovrer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m|CAS=n
tuen	tuen	ADJpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
comanda	comander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
feisses	faire	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
qu'	que4	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
aloient	aler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
hors	hors	ADVgen	DEGRE=-
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=m|CAS=n
emperere	emperëor	NOMcom	NOMB.=s|GENRE=m|CAS=n
que	que4	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
femme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
contre	contre	PRE	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r
accion	accion	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
contre	contre	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
deu	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
tuen	tuen	PROpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
besongnes	besoigne	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
baron	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
qui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i
comandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
feis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
accion	accion	NOMcom	NOMB.=s|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
apelee	apeler	VERppe	NOMB.=s|GENRE=f|CAS=n
«	«	PONpga	MORPH=empty
de	de	PRE	MORPH=empty
mandement	mandement	NOMcom	NOMB.=s|GENRE=m|CAS=r
»	»	PONpdr	MORPH=empty
contre	contre	PRE	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r
meismes	mëisme	ADJind	NOMB.=s|GENRE=f|CAS=r
contre	contre	PRE	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
despendu	despendre2	VERppe	NOMB.=s|GENRE=m|CAS=r
par	par	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
