form	lemma	POS	morph
vellier	veillier2	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_01_005]	Ref.	OUT	MORPH=empty
Por	por2	PRE	MORPH=empty
oblïeir	oblïer	VERinf	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=x|CAS=r
dolors	dolor	NOMcom	NOMB.=s|GENRE=x|CAS=r
[REF:DuchLorr_02_VERIF_01_006]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
aligier	aligier	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_01_007]	Ref.	OUT	MORPH=empty
M'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
alai	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
coillir	coillir	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
flor	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=r
[REF:DuchLorr_02_VERIF_01_008]	Ref.	OUT	MORPH=empty
Dejoste	dejoste	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
vergier	vergier1	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_01_009]	Ref.	OUT	MORPH=empty
Lai	là	ADVgen	DEGRE=-
dedans	dedenz	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
destor	destor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_01_010]	Ref.	OUT	MORPH=empty
Ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_01_011]	Ref.	OUT	MORPH=empty
Desor	desor	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
en	en1	PRE	MORPH=empty
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
tour	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_01_012]	Ref.	OUT	MORPH=empty
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
ke	que2	PROrel	NOMB.=s|GENRE=f|CAS=n
moult	mout	ADVgen	DEGRE=-
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
chier	chier	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_01_013]	Ref.	OUT	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
frexe	frois1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
color	color	NOMcom	NOMB.=s|GENRE=f|CAS=r
[REF:DuchLorr_02_VERIF_01_014]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
chantoit	chanter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
per	par	PRE	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
dousor	douçor	NOMcom	NOMB.=s|GENRE=f|CAS=r
[REF:DuchLorr_02_VERIF_01_015]	Ref.	OUT	MORPH=empty
Uns	un	DETndf	NOMB.=p|GENRE=m|CAS=r
douls	douz	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
chans	champ	NOMcom	NOMB.=p|GENRE=m|CAS=r
pitous	pitos	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
melleit	mesler	VERppe	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
plor	plor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_01_016]	Ref.	OUT	MORPH=empty
Pués	puis	ADVgen	DEGRE=-
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
com	come1	CONsub	MORPH=empty
loiauls	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
drue	dru1	NOMcom	NOMB.=s|GENRE=f|CAS=n
:	:	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_01_017]	Ref.	OUT	MORPH=empty
«	«	PONfbl	MORPH=empty
Amins	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
m‘	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
aveis	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
perdue	perdre	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_01_018]	Ref.	OUT	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
jalous	jalos	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
mue	müe	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_02_019]	Ref.	OUT	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
[REF:DuchLorr_02_VERIF_02_020]	Ref.	OUT	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
vis	vis1	NOMcom	NOMB.=s|GENRE=m|CAS=r
cleir	cler	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_02_021]	Ref.	OUT	MORPH=empty
De	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
dolor	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r
k’	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
sent	sentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
[REF:DuchLorr_02_VERIF_02_022]	Ref.	OUT	MORPH=empty
Comance	comencier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
ploreir	plorer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_02_023]	Ref.	OUT	MORPH=empty
Pués	puis	ADVgen	DEGRE=-
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
sospirant	sospirer	VERppa	NOMB.=x|GENRE=x|CAS=x
:	:	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_02_024]	Ref.	OUT	MORPH=empty
«	«	PONfbl	MORPH=empty
Mar	mar	ADVgen	DEGRE=-
vi	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
enserreir	enserrer	VERinf	MORPH=empty
[REF:DuchLorr_02_VERIF_02_025]	Ref.	OUT	MORPH=empty
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
gent	gent2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
[REF:DuchLorr_02_VERIF_02_026]	Ref.	OUT	MORPH=empty
Ke	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
doie	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
tant	tant	ADVgen	DEGRE=-
ameir	amer1	VERinf	MORPH=empty
!	!	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_02_027]	Ref.	OUT	MORPH=empty
Or	or4	ADVgen	DEGRE=-
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
en	en2	PROadv	MORPH=empty
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
durement	durement2	ADVgen	DEGRE=p
[REF:DuchLorr_02_VERIF_02_028]	Ref.	OUT	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
dous	douz	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
biens	bien2	NOMcom	NOMB.=p|GENRE=m|CAS=r
compaireir	comparer2	VERinf	MORPH=empty
[REF:DuchLorr_02_VERIF_02_029]	Ref.	OUT	MORPH=empty
Ke	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
volentiers	volentiers	ADVgen	DEGRE=p
et	et	CONcoo	MORPH=empty
sovent	sovent	ADVgen	DEGRE=-
[REF:DuchLorr_02_VERIF_02_030]	Ref.	OUT	MORPH=empty
Me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
solïés	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=p
doneir	doner	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_02_031]	Ref.	OUT	MORPH=empty
Lais	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
!	!	PONfrt	MORPH=empty
or	or4	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
vait	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
malement	malement	ADVgen	DEGRE=p
:	:	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_02_032]	Ref.	OUT	MORPH=empty
Trop	trop	ADVgen	DEGRE=-
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
aipre	aspre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
torment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r
!	!	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_02_033]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
ceu	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
dure	durer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
longuement	longement2	ADVgen	DEGRE=p
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_02_034]	Ref.	OUT	MORPH=empty
Tres	très	ADVgen	DEGRE=-
dous	douz	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Deus	dieu	NOMpro	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ke	que3	PROint	NOMB.=s|GENRE=n|CAS=n
devanrons	devenir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n
?	?	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_02_035]	Ref.	OUT	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
endureir	endurer	VERinf	MORPH=empty
sens	sans	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_02_036]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
sens	sans	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
comant	coment1	ADVint	MORPH=empty
dureis	durer	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=f|CAS=n
?	?	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_037]	Ref.	OUT	MORPH=empty
Dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
belle	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
:	:	PONfbl	MORPH=empty
“	“	PONpga	MORPH=empty
Boens	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_038]	Ref.	OUT	MORPH=empty
Amor	amor	NOMpro	NOMB.=s|GENRE=f|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
maintient	maintenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
;	;	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_039]	Ref.	OUT	MORPH=empty
Aisseis	assez	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plux	plus	ADVgen	DEGRE=c
mors	morir	VERppe	NOMB.=s|GENRE=m|CAS=n
ke	que1	CONsub	MORPH=empty
vis	vif	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_03_040]	Ref.	OUT	MORPH=empty
Ki	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
dolor	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r
soustient	sostenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_03_041]	Ref.	OUT	MORPH=empty
Leis	lez	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
geist	jesir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
anemis	enemi	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_042]	Ref.	OUT	MORPH=empty
Faire	faire	VERinf	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
covient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_043]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
ris	ris1	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:DuchLorr_02_VERIF_03_044]	Ref.	OUT	MORPH=empty
Se	se	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ne	ne1	ADVneg	MORPH=empty
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_03_045]	Ref.	OUT	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
si	si	ADVgen	DEGRE=-
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
[REF:DuchLorr_02_VERIF_03_046]	Ref.	OUT	MORPH=empty
Tout	tot	ADVgen	DEGRE=-
adés	adès	ADVgen	DEGRE=-
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
en	en2	PROadv	MORPH=empty
sovient	sovenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_03_047]	Ref.	OUT	MORPH=empty
Se	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
eschis	eschif1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_048]	Ref.	OUT	MORPH=empty
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_049]	Ref.	OUT	MORPH=empty
Si	si	ADVgen	DEGRE=-
faitement	faitement	ADVgen	DEGRE=-
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
empris	emprendre	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_03_050]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ceu	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
soiiés	estre1	VERcjg	MODE=imp|PERS.=2|NOMB.=p
tous	tot	ADVgen	DEGRE=-
fis	fi2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_051]	Ref.	OUT	MORPH=empty
Ke	que4	CONcoo	MORPH=empty
sens	sans	PRE	MORPH=empty
repentir	repentir	VERinf	MORPH=empty
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
toudis	tot+di	ADVgen	DEGRE=-
[REF:DuchLorr_02_VERIF_03_052]	Ref.	OUT	MORPH=empty
Vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=n
loiaul	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_03_053]	Ref.	OUT	MORPH=empty
Por	por2	PRE	MORPH=empty
ceu	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
se	se	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_03_054]	Ref.	OUT	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
oblierai	oblïer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
mie	mie	ADVneg	MORPH=empty
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_055]	Ref.	OUT	MORPH=empty
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
savoir	savoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_056]	Ref.	OUT	MORPH=empty
Tant	tant	ADVgen	DEGRE=-
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
esprovei	esprover	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_057]	Ref.	OUT	MORPH=empty
K'	que4	CONsub	MORPH=empty
en	en1	PRE	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
poroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
avoir	avoir	VERinf	MORPH=empty
[REF:DuchLorr_02_VERIF_04_058]	Ref.	OUT	MORPH=empty
Cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
fauceteit	fausseté	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:DuchLorr_02_VERIF_04_059]	Ref.	OUT	MORPH=empty
Maix	mais1	CONcoo	MORPH=empty
ceu	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
moult	mout	ADVgen	DEGRE=-
doloir	doloir	VERinf	MORPH=empty
[REF:DuchLorr_02_VERIF_04_060]	Ref.	OUT	MORPH=empty
Ke	que4	CONsub	MORPH=empty
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tant	tant	ADVgen	DEGRE=-
estei	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_061]	Ref.	OUT	MORPH=empty
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
voloir	voloir	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_062]	Ref.	OUT	MORPH=empty
Or	or4	ADVgen	DEGRE=-
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tout	tot	ADVgen	DEGRE=-
pansei	penser	VERppe	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_063]	Ref.	OUT	MORPH=empty
Deus	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
m'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ait	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
nonchailoir	nonchaloir	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:DuchLorr_02_VERIF_04_064]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tout	tot	PROind	NOMB.=s|GENRE=m|CAS=r
oblïeit	oblïer	VERppe	NOMB.=s|GENRE=m|CAS=r
[REF:DuchLorr_02_VERIF_04_065]	Ref.	OUT	MORPH=empty
Ke	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
cheoir	chëoir	VERinf	MORPH=empty
[REF:DuchLorr_02_VERIF_04_066]	Ref.	OUT	MORPH=empty
En	en1	PRE	MORPH=empty
gringnor	graignor	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=c
povreteit	povreté	NOMcom	NOMB.=s|GENRE=f|CAS=r
!	!	PONfrt	MORPH=empty
[REF:DuchLorr_02_VERIF_04_067]	Ref.	OUT	MORPH=empty
Maix	mais1	CONcoo	MORPH=empty
jeu	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
moult	mout	ADVgen	DEGRE=-
boen	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
espoir	espoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
[REF:DuchLorr_02_VERIF_04_068]	Ref.	OUT	MORPH=empty
K’	que4	CONsub	MORPH=empty
encor	encore	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
valoir	valoir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_069]	Ref.	OUT	MORPH=empty
Et	et	CONcoo	MORPH=empty
Deus	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
doinst	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
encore	encore	ADVgen	DEGRE=-
avoir	avoir	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
[REF:DuchLorr_02_VERIF_04_070]	Ref.	OUT	MORPH=empty
Drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
