form	lemma	POS	morph
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
an	en1	PRE	MORPH=empty
wage	gage	NOMcom	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
aucuns	aucun	DETind	NOMB.=p|GENRE=m|CAS=r
malfators	maufaitor	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
torsenieirs	torcenier	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
escumeniez	escomeniier	VERppe	NOMB.=p|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
meffaiz	mesfait	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
dez_ques	de+le+quel1	PRE.PROrel	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
esté	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r
an	en1	PRE	MORPH=empty
possession	possessïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
malvase	mauvais	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
//.	//.	PONfbl	MORPH=empty
sus	sus	PRE	MORPH=empty
escumeniement	escomenïement	NOMcom	NOMB.=s|GENRE=m|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
savoie	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
,//.	,//.	PONfbl	MORPH=empty
tantost	tantost	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
sou	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
escumenieiz	escomeniier	VERppe	NOMB.=s|GENRE=m|CAS=r
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sou	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
avoie	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
tenu	tenir1	VERppe	NOMB.=s|GENRE=m|CAS=r
à	a3	PRE	MORPH=empty
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
devant	devant	ADVgen	DEGRE=-
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
wagiere	gagiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
,//.	,//.	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
voloie	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
à	a3	PRE	MORPH=empty
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
tenir	tenir1	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
estre	estre1	VERinf	MORPH=empty
an	en1	PRE	MORPH=empty
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
possession	possessïon	NOMcom	NOMB.=s|GENRE=f|CAS=r
//.	//.	PONfbl	MORPH=empty
receü	recevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
pris	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
an	en1	PRE	MORPH=empty
fiés	fief	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Pierre	Pierre	NOMpro	NOMB.=s|GENRE=m|CAS=r
abbé	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Gorze	Gorze	NOMpro	NOMB.=s|GENRE=x|CAS=r
dou	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
consentement	consentement	NOMcom	NOMB.=s|GENRE=m|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m|CAS=r
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
demoine	demaine2	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
dis	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
que	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
pusse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
nuires	nuire	NOMcom	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
meffaiz	mesfait	NOMcom	NOMB.=p|GENRE=m|CAS=r
emender	amender	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
assez	assez	ADVgen	DEGRE=-
faire	faire	VERinf	MORPH=empty
à	a3	PRE	MORPH=empty
Sent	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Gergone	Gorgon	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Gorze	Gorze	NOMpro	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
salu	salu	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
m'	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
arme	ame	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
ancessors	ancessor	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
hoirz	oir	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
doné	doner	VERppe	NOMB.=s|GENRE=m|CAS=r
au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
benoit	benëir	VERppe	NOMB.=s|GENRE=m|CAS=r
martir	martir	NOMcom	NOMB.=s|GENRE=m|CAS=r
Sent	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Gergone	Gorgon	NOMpro	NOMB.=s|GENRE=m|CAS=r
parmenablement	parmanablement	ADVgen	DEGRE=-
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
deime	disme	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
chieiz	chief1	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
-	-	PONfbl	MORPH=empty
Richeat	Richeat	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Rues	Rues	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
propre	propre	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
charruage	charrüage	NOMcom	NOMB.=s|GENRE=m|CAS=r
an	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
[…]	[…]	OUT	MORPH=empty
[...]	[...]	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
Mauvage	Mauvage	NOMpro	NOMB.=s|GENRE=x|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
ou	o3	CONcoo	MORPH=empty
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
hoir	oir	NOMcom	NOMB.=p|GENRE=m|CAS=n
an	en1	PRE	MORPH=empty
devant	devant	ADVgen	DEGRE=-
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
leu	lieu	NOMcom	NOMB.=s|GENRE=m|CAS=r
aquerrons	aquerre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
ou	o3	CONcoo	MORPH=empty
pourrons	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
aquerre	aquerre	VERinf	MORPH=empty
,//.	,//.	PONfbl	MORPH=empty
aprés	après	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
devant	devant	ADVgen	DEGRE=-
dis	dire	VERppe	NOMB.=p|GENRE=m|CAS=n
abbes	abé1	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
suen	suen	PROpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n
receveront	recevoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
par	par	PRE	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
otroi	otroi	NOMcom	NOMB.=s|GENRE=m|CAS=r
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
censes	cense	NOMcom	NOMB.=p|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
nos	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Mauvage	Mauvage	NOMpro	NOMB.=s|GENRE=x|CAS=r
//.	//.	PONfbl	MORPH=empty
tant	tant	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
com	come1	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
chieiz	chief1	NOMcom	NOMB.=p|GENRE=m|CAS=r
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
meteront	metre2	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
major	major	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
dis	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
eirt	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
quites	quite	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
talle	taille	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
//.	//.	PONfbl	MORPH=empty
exactions	exaccïon	NOMcom	NOMB.=p|GENRE=f|CAS=r
,//.	,//.	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
maires	major	NOMcom	NOMB.=s|GENRE=m|CAS=n
quant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
-	-	PONfbl	MORPH=empty
eirt	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=n
seret	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
desous	desoz	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
sole	sol1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
warde	garde	NOMcom	NOMB.=s|GENRE=f|CAS=r
dou	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=r
abbé	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
lou	le	DETdef	NOMB.=s|GENRE=m|CAS=r
prevost	prevost	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
Sente	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=r
d'	de	PRE	MORPH=empty
Apremont	Apremont	NOMpro	NOMB.=s|GENRE=x|CAS=r
,	,	PONfbl	MORPH=empty
aprés	après	ADVgen	DEGRE=-
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dis	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
maires	major	NOMcom	NOMB.=s|GENRE=m|CAS=n
requeret	requerre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
receveret	recevoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
censes	cense	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
savoir	savoir	VERinf	MORPH=empty
//.	//.	PONfbl	MORPH=empty
ce	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
dis	dire	VERppe	NOMB.=p|GENRE=m|CAS=n
home	ome	NOMcom	NOMB.=p|GENRE=m|CAS=n
//.	//.	PONfbl	MORPH=empty
an	en1	PRE	MORPH=empty
choses	chose	NOMcom	NOMB.=p|GENRE=f|CAS=r
qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
dou	de+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
meffasoient	mesfaire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
ou	o3	CONcoo	MORPH=empty
aloient	aler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
outre	outre1	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r
ou	o3	CONcoo	MORPH=empty
paioient	paiier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
niens	nïent	PROind	NOMB.=s|GENRE=n|CAS=r
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
droitures	droiture	NOMcom	NOMB.=p|GENRE=f|CAS=r
qu'	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
deussent	devoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
,//.	,//.	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
maires	major	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
meteroit	metre2	VERcjg	MODE=con|PERS.=3|NOMB.=s
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
droit	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ci	ci	ADVgen	DEGRE=-
apeleroit	apeler	VERcjg	MODE=con|PERS.=3|NOMB.=s
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
prevost	prevost	NOMcom	NOMB.=s|GENRE=m|CAS=r
avuec	avuec	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
c'	se	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
i	i2	PROadv	MORPH=empty
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=r
emende	amende1	NOMcom	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
moiteiz	moitié	NOMcom	NOMB.=s|GENRE=f|CAS=n
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
moie	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=n
moiteiz	moitié	NOMcom	NOMB.=s|GENRE=f|CAS=n
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
ouz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
,//.	,//.	PONfbl	MORPH=empty
aprés	après	PRE	MORPH=empty
ce	se	CONsub	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
maires	major	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
fiables	fïable	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ou	o3	CONcoo	MORPH=empty
profitablez	porfitable	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
prevos	prevost	NOMcom	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Sente	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=r
d'	de	PRE	MORPH=empty
Apremont	Apremont	NOMpro	NOMB.=s|GENRE=x|CAS=r
lou	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
randroit	rendre	VERcjg	MODE=con|PERS.=3|NOMB.=s
oste	oster2	VERppe	NOMB.=s|GENRE=m|CAS=r
fuer	fors1	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
office	ofice	NOMcom	NOMB.=s|GENRE=x|CAS=r
de	de	PRE	MORPH=empty
Marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=r
//.	//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
devant	devant	ADVgen	DEGRE=-
dis	dire	VERppe	NOMB.=p|GENRE=m|CAS=r
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
millors	meillor	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=c
ne	ne2	CONcoo	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
piors	pejor	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=c
meteroit	metre2	VERcjg	MODE=con|PERS.=3|NOMB.=s
por	por2	PRE	MORPH=empty
major	major	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
parmé	parmi	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
quites	quite	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
exactions	exaccïon	NOMcom	NOMB.=p|GENRE=f|CAS=r
ansi	ainsi	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
prumieirs	premier	PROord	NOMB.=s|GENRE=m|CAS=n
aprés	après	PRE	MORPH=empty
ce	se	CONsub	MORPH=empty
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=n
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n
eschoit	eschëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
morte	morir	VERppe	NOMB.=s|GENRE=f|CAS=r
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r
,//.	,//.	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
moiteiz	moitié	NOMcom	NOMB.=s|GENRE=f|CAS=n
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
moie	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=n
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=n
moiteiz	moitié	NOMcom	NOMB.=s|GENRE=f|CAS=n
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
lor	lor2	ADJpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
,//.	,//.	PONfbl	MORPH=empty
aprés	après	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
devant	devant	ADVgen	DEGRE=-
dis	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
fieiz	fief	NOMcom	NOMB.=s|GENRE=m|CAS=n
n'	ne1	ADVneg	MORPH=empty
amenrisse	amenrir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ansois	ainçois	ADVgen	DEGRE=-
acresse	acroistre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
//.	//.	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
devant	devant	ADVgen	DEGRE=-
dis	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
abbes	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chapitres	chapitre	NOMcom	NOMB.=s|GENRE=m|CAS=n
avons	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
ordenei	ordener	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
establi	establir	VERppe	NOMB.=s|GENRE=m|CAS=r
//.	//.	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
prangne	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
fames	feme	NOMcom	NOMB.=p|GENRE=f|CAS=r
//.	//.	PONfbl	MORPH=empty
ce	se	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
signorie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r
non	non	ADVneg	MORPH=empty
,//.	,//.	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
c'	se	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
avenoit	avenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r
qu'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
trovassent	trover	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
nules	nul	PROind	NOMB.=p|GENRE=f|CAS=r
desous	desoz	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
signorie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r
,//.	,//.	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
