form	lemma	POS	morph
pré	pré	NOMcom	MORPH=empty
.i.	un	DETndf	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
pooie	pöoir	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
lessier	laissier	VERinf	MORPH=empty
que	que4	CONsub	MORPH=empty
ancontre	encontre1	ADVgen	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	MORPH=empty
deïsse	dire	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
plus	plus	ADVgen	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
de	de	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
veïsse	vëoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
ma	mon1	DETpos	MORPH=empty
suer	seror	NOMcom	MORPH=empty
m'	je	PROper	MORPH=empty
apela	apeler	VERcjg	MORPH=empty
fole	fol3	ADJqua	MORPH=empty
garce	garce	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
eschevela	escheveler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
dahez	dehé	NOMcom	MORPH=empty
ait	avoir	VERcjg	MORPH=empty
cui	cui	PROrel	MORPH=empty
il	il	PROimp	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
bel	bel1	ADJqua	MORPH=empty
!	!	PONfrt	MORPH=empty
Les	le	DETdef	MORPH=empty
treces	trece	NOMcom	MORPH=empty
jusqu'	jusque	PRE	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
haterel	haterel	NOMcom	MORPH=empty
an.ii.	ambedos	PROcar	MORPH=empty
tranchier	trenchier1	VERinf	MORPH=empty
me	je	PROper	MORPH=empty
lesseroie	laissier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
don	dont	PROrel	MORPH=empty
mout	mout	ADVgen	MORPH=empty
anpiriee	empirier	VERppe	MORPH=empty
seroie	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
covant	covent1	NOMcom	MORPH=empty
que	que4	CONcoo	MORPH=empty
demain	demain	ADVgen	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
jor	jor	NOMcom	MORPH=empty
cil	cel	DETdem	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
enmi	enmi	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
estor	estor2	NOMcom	MORPH=empty
abatist	abatre	VERcjg	MORPH=empty
Melianz	Melïens	NOMpro	MORPH=empty
de	de	PRE	MORPH=empty
Liz	Liz	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
lors	lors	ADVgen	MORPH=empty
seroit	estre1	VERcjg	MORPH=empty
cheüz	chëoir	VERppe	MORPH=empty
ses	son4	DETpos	MORPH=empty
criz	cri	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
ma	mon1	DETpos	MORPH=empty
dame	dame	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
suer	seror	NOMcom	MORPH=empty
an	en2	PROadv	MORPH=empty
fet	faire	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Si	si	ADVgen	MORPH=empty
en	en2	PROadv	MORPH=empty
a	avoir	VERcjg	MORPH=empty
hui	ui	ADVgen	MORPH=empty
tenu	tenir1	VERppe	MORPH=empty
grant	grant	ADJqua	MORPH=empty
plet	plait	NOMcom	MORPH=empty
qu'	que4	CONsub	MORPH=empty
a	a3	PRE	MORPH=empty
totes	tot	DETind	MORPH=empty
les	le	DETdef	MORPH=empty
dames	dame	NOMcom	MORPH=empty
enuie	enoiier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
granz	grant	ADJqua	MORPH=empty
vanz	vent	NOMcom	MORPH=empty
chiet	chëoir	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
po	poi	PROind	MORPH=empty
de	de	PRE	MORPH=empty
pluie	pluie	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Bele	bel1	ADJqua	MORPH=empty
fille	fille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
li	le	DETdef	MORPH=empty
prodom	pro	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ge	je	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
comant	comander	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
abandon	abandoner	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
aucune	aucun	DETind	MORPH=empty
druerie	drüerie	NOMcom	MORPH=empty
li	il	PROper	MORPH=empty
anvoiez	envoiier	VERcjg	MORPH=empty
par	par	PRE	MORPH=empty
corteisie	cortoisie	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
vostre	vostre	DETpos	MORPH=empty
manche	manche2	NOMcom	MORPH=empty
ou	o3	CONcoo	MORPH=empty
vostre	vostre	DETpos	MORPH=empty
guinple	guimple	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Et	et	CONcoo	MORPH=empty
cele	cel	PROdem	MORPH=empty
li	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
sinple	simple	ADJqua	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Volantiers	volentiers	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
sire	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
le	il	PROper	MORPH=empty
dites	dire	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
mes	mon1	DETpos	MORPH=empty
manches	manche2	NOMcom	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
petites	petit	ADJqua	MORPH=empty
qu'	que4	CONsub	MORPH=empty
anveier	envoiier	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	MORPH=empty
oseroie	oser	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Espoir	espoir2	ADVgen	MORPH=empty
se	se	CONsub	MORPH=empty
ge	je	PROper	MORPH=empty
li	il	PROper	MORPH=empty
anveoie	envoiier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
la	il	PROper	MORPH=empty
priseroit	prisier	VERcjg	MORPH=empty
ja	ja	ADVgen	MORPH=empty
rien	rien	PROind	MORPH=empty
.	.	PONfrt	MORPH=empty
Fille	fille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ge	je	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
panserai	penser	VERcjg	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
li	le	DETdef	MORPH=empty
peres	pere1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
teisiez	taire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
ge	je	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
sui	estre1	VERcjg	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
aeisiez	aaisier	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Ensi	ainsi	ADVgen	MORPH=empty
parlant	parler	VERppa	MORPH=empty
antre	entre	PRE	MORPH=empty
ses	son4	DETpos	MORPH=empty
braz	braz	NOMcom	MORPH=empty
l'	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
porte	porter	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
a	avoir	VERcjg	MORPH=empty
grant	grant	ADJqua	MORPH=empty
solaz	solaz	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
l'	il	PROper	MORPH=empty
acole	acoler	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
tient	tenir1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
devant	devant	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
palés	palais2	NOMcom	MORPH=empty
vient	venir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	cant1	CONsub	MORPH=empty
cele	cel	PROdem	MORPH=empty
le	il	PROper	MORPH=empty
vit	vëoir	VERcjg	MORPH=empty
venir	venir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
sa	son4	DETpos	MORPH=empty
petite	petit	ADJqua	MORPH=empty
suer	seror	NOMcom	MORPH=empty
tenir	tenir1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
enui	enui	NOMcom	MORPH=empty
an	en1	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
cuer	cuer2	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
dist	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Sire	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
don	dont	PROint	MORPH=empty
vient	venir	VERcjg	MORPH=empty
ma	mon1	DETpos	MORPH=empty
suer	seror	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
Pucele	pucele	NOMcom	MORPH=empty
as	a3+le	PRE.DETdef	MORPH=empty
Petites	petit	ADJqua	MORPH=empty
Manches	manche2	NOMcom	MORPH=empty
?	?	PONfrt	MORPH=empty
Ja	ja	ADVgen	MORPH=empty
set	savoir	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
torz	tor5	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ganches	guenche	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
mout	mout	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
est	estre1	VERcjg	MORPH=empty
ja	ja	ADVgen	MORPH=empty
tost	tost1	ADVgen	MORPH=empty
adonee	adoner	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Dont	dont	PROint	MORPH=empty
l'	il	PROper	MORPH=empty
avez	avoir	VERcjg	MORPH=empty
vos	vos	PROper	MORPH=empty
or	or4	ADVgen	MORPH=empty
aportee	aporter	VERppe	MORPH=empty
?	?	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
vos	vos	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
il	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que3	PROint	MORPH=empty
an	en2	PROadv	MORPH=empty
volez	voloir	VERcjg	MORPH=empty
fere	faire	VERinf	MORPH=empty
?	?	PONfrt	MORPH=empty
Vos	vos	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
deüssiez	devoir	VERcjg	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
tere	taire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Ele	il	PROper	MORPH=empty
valt	valoir	VERcjg	MORPH=empty
mialz	mieus	ADVgen	MORPH=empty
que	que1	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fetes	faire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
les	le	DETdef	MORPH=empty
treces	trece	NOMcom	MORPH=empty
li	il	PROper	MORPH=empty
avez	avoir	VERcjg	MORPH=empty
tretes	traire	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
batue	batre	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
don	dont	PROrel	MORPH=empty
il	il	PROimp	MORPH=empty
me	je	PROper	MORPH=empty
poise	peser	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
avez	avoir	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
fet	faire	VERppe	MORPH=empty
que	que4	CONsub	MORPH=empty
cortoise	cortois	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
fu	estre1	VERcjg	MORPH=empty
ele	il	PROper	MORPH=empty
mout	mout	ADVgen	MORPH=empty
desconfite	desconfire	VERppe	MORPH=empty
de	de	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
pere	pere1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
li	il	PROper	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
dite	dire	VERppe	MORPH=empty
ceste	cest	DETdem	MORPH=empty
ranpone	rampone	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
cest	cest	DETdem	MORPH=empty
afit	afit2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
fist	faire	VERcjg	MORPH=empty
.i.	un	DETndf	MORPH=empty
vermoil	vermeil1	ADJqua	MORPH=empty
samit	samit	NOMcom	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
cofre	cofre	NOMcom	MORPH=empty
ilueques	iluec	ADVgen	MORPH=empty
trere	traire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
an	en2	PROadv	MORPH=empty
fist	faire	VERcjg	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
fere	faire	VERinf	MORPH=empty
une	un	DETndf	MORPH=empty
manche	manche2	NOMcom	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
longue	lonc	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
lee	lé	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
a	avoir	VERcjg	MORPH=empty
sa	son4	DETpos	MORPH=empty
fille	fille	NOMcom	MORPH=empty
apelee	apeler	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
li	il	PROper	MORPH=empty
dist	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Fille	fille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
or	or4	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
levez	lever	VERcjg	MORPH=empty
demain	demain	ADVgen	MORPH=empty
matin	matin1	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
alez	aler	VERcjg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
ainz	ainz	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
se	soi1	PROper	MORPH=empty
mueve	movoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
amor	amor	NOMcom	MORPH=empty
ceste	cest	DETdem	MORPH=empty
manche	manche2	NOMcom	MORPH=empty
nueve	nuef2	ADJqua	MORPH=empty
li	il	PROper	MORPH=empty
donez	doner	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
la	il	PROper	MORPH=empty
portera	porter	VERcjg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
tornoi	tornoi	NOMcom	MORPH=empty
quant	cant1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
ira	aler	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Et	et	CONcoo	MORPH=empty
ele	il	PROper	MORPH=empty
respont	respondre1	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
son	son4	DETpos	MORPH=empty
pere	pere1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
lués	luès	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
ele	il	PROper	MORPH=empty
verra	vëoir	VERcjg	MORPH=empty
l'	le	DETdef	MORPH=empty
aube	aube3	NOMcom	MORPH=empty
clere	cler	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
iert	estre1	VERcjg	MORPH=empty
ele	il	PROper	MORPH=empty
son	son4	DETpos	MORPH=empty
voel	vuel	NOMcom	MORPH=empty
esveilliee	esveillier	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
vestue	vestir	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
apareilliee	apareillier1	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
peres	pere1	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
part	partir	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
cest	cest	DETdem	MORPH=empty
mot	mot	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
cele	cel	PROdem	MORPH=empty
qui	qui	PROrel	MORPH=empty
mout	mout	ADVgen	MORPH=empty
grant	grant	ADJqua	MORPH=empty
joie	joie	NOMcom	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
totes	tot	DETind	MORPH=empty
ses	son4	DETpos	MORPH=empty
conpaignes	compagne1	NOMcom	MORPH=empty
prie	priier	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
la	il	PROper	MORPH=empty
lessent	laissier	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
matin	matin2	NOMcom	MORPH=empty
dormir	dormir	VERinf	MORPH=empty
longuemant	longement2	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	MORPH=empty
l'	il	PROper	MORPH=empty
esvoillent	esveillier	VERcjg	MORPH=empty
hastivemant	hastivement	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
voelent	voloir	VERcjg	MORPH=empty
avoir	avoir	VERinf	MORPH=empty
s'	son4	DETpos	MORPH=empty
amor	amor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
lués	luès	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
verront	vëoir	VERcjg	MORPH=empty
le	le	DETdef	MORPH=empty
jor	jor	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
celes	cel	PROdem	MORPH=empty
volantiers	volentiers	ADVgen	MORPH=empty
le	il	PROper	MORPH=empty
firent	faire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONcoo	MORPH=empty
maintenant	maintenant	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
eles	il	PROper	MORPH=empty
virent	vëoir	VERcjg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
matinet	matinet	NOMcom	MORPH=empty
l'	le	DETdef	MORPH=empty
aube	aube3	NOMcom	MORPH=empty
crever	crever	VERinf	MORPH=empty
la	il	PROper	MORPH=empty
firent	faire	VERcjg	MORPH=empty
vestir	vestir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
lever	lever	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
La	le	DETdef	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
matin	matin1	ADVgen	MORPH=empty
leva	lever	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
tote	tot	ADVgen	MORPH=empty
seule	sol1	ADJqua	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
ala	aler	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
monseignor	seignor	NOMcom	MORPH=empty
Gauvain	Gauvain	NOMpro	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
ele	il	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
va	aler	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
si	si	ADVgen	MORPH=empty
main	main1	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
fussent	estre1	VERcjg	MORPH=empty
ja	ja	ADVgen	MORPH=empty
levé	lever	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
furent	estre1	VERcjg	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
mostier	mostier	NOMcom	MORPH=empty
alé	aler	VERppe	MORPH=empty
oïr	öir	VERinf	MORPH=empty
messe	messe	NOMcom	MORPH=empty
qu'	que2	PROrel	MORPH=empty
an	on	PROind	MORPH=empty
lor	il	PROper	MORPH=empty
chanta	chanter	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
dameisele	damoisele	NOMcom	MORPH=empty
tant	tant	ADVgen	MORPH=empty
a	avoir	VERcjg	MORPH=empty
chiés	chiés	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
vavasor	vavassor	NOMcom	MORPH=empty
demoré	demorer	VERppe	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
orent	avoir	VERcjg	MORPH=empty
longuemant	longement2	ADVgen	MORPH=empty
oré	orer2	VERppe	MORPH=empty
et	et	CONcoo	MORPH=empty
oï	öir	VERppe	MORPH=empty
quanque	cantque	PROrel	MORPH=empty
oïr	öir	VERinf	MORPH=empty
durent	devoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
mostier	mostier	NOMcom	MORPH=empty
revenu	revenir	VERppe	MORPH=empty
furent	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
contre	contre	PRE	MORPH=empty
monseignor	seignor	NOMcom	MORPH=empty
Gauvain	Gauvain	NOMpro	MORPH=empty
saut	salir2	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
pucele	pucele	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Dex	Dieu	NOMpro	MORPH=empty
vos	vos	PROper	MORPH=empty
saut	sauver	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
vos	vos	PROper	MORPH=empty
doint	doner	VERcjg	MORPH=empty
joie	joie	NOMcom	MORPH=empty
hui	ui	ADVgen	MORPH=empty
an	en1	PRE	MORPH=empty
cest	cest	DETdem	MORPH=empty
jor	jor	NOMcom	MORPH=empty
!	!	PONfrt	MORPH=empty
Mes	mais1	ADVgen	MORPH=empty
portez	porter	VERcjg	MORPH=empty
por	por2	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
moie	mien	ADJpos	MORPH=empty
amor	amor	NOMcom	MORPH=empty
ceste	cest	DETdem	MORPH=empty
manche	manche2	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
je	je	PROper	MORPH=empty
tieng	tenir1	VERcjg	MORPH=empty
ci	ci	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Volantiers	volentiers	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
la	le	DETdef	MORPH=empty
vostre	vostre	ADJpos	MORPH=empty
merci	merci	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
messire	seignor	NOMcom	MORPH=empty
Gauvains	Gauvain	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
amie	ami	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Aprés	après	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
tardierent	tarder	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
li	le	DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	MORPH=empty
armassent	armer	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Armé	armer	VERppe	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
vile	vile	NOMcom	MORPH=empty
amassent	amasser	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
les	le	DETdef	MORPH=empty
dameiseles	damoisele	NOMcom	MORPH=empty
resont	restre	VERcjg	MORPH=empty
montees	monter	VERppe	MORPH=empty
sor	sor2	PRE	MORPH=empty
les	le	DETdef	MORPH=empty
murs	mur	NOMcom	MORPH=empty
amont	amont	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
les	le	DETdef	MORPH=empty
dames	dame	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
vile	vile	NOMcom	MORPH=empty
totes	tot	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
virent	vëoir	VERcjg	MORPH=empty
asanbler	assembler	VERinf	MORPH=empty
les	le	DETdef	MORPH=empty
rotes	rote4	NOMcom	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
preuz	pro	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
hardiz	hardi	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Devant	devant	PRE	MORPH=empty
toz	tot	PROind	MORPH=empty
Melianz	Melïens	NOMpro	MORPH=empty
de	de	PRE	MORPH=empty
Liz	Liz	NOMpro	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
vint	venir	VERcjg	MORPH=empty
montez	monter	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
toz	tot	ADVgen	MORPH=empty
eslessiez	eslaissier	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
ses	son4	DETpos	MORPH=empty
conpaignons	compagnon	NOMcom	MORPH=empty
lessiez	laissier	VERppe	MORPH=empty
