form	lemma	POS	morph
.	.	PONfrt	MORPH=empty
Cil	cel	PROdem	MORPH=empty
me	je	PROper	MORPH=empty
feïst	faire	VERcjg	MORPH=empty
joiant	joiant	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
liee	lié1	ADJqua	MORPH=empty
,	,	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
je	je	PROper	MORPH=empty
a	a3	PRE	MORPH=empty
cort	cort1	NOMcom	MORPH=empty
trové	trover	VERppe	MORPH=empty
l'	il	PROper	MORPH=empty
eüsse	avoir	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Ja	ja	ADVgen	MORPH=empty
requerre	requerre	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	MORPH=empty
seüsse	savoir	VERcjg	MORPH=empty
Riens	rien	NOMcom	MORPH=empty
nule	nul	ADJind	MORPH=empty
qui	qui	PROrel	MORPH=empty
me	je	PROper	MORPH=empty
fust	estre1	VERcjg	MORPH=empty
vehee	vëer	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
la	le	DETdef	MORPH=empty
reïne	röine1	NOMcom	MORPH=empty
en	en2	PROadv	MORPH=empty
a	avoir	VERcjg	MORPH=empty
menee	mener	VERppe	MORPH=empty
Uns	un	DETndf	MORPH=empty
chevaliers	chevalier	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
me	je	PROper	MORPH=empty
dit	dire	VERcjg	MORPH=empty
an	on	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
Don	dont	PROrel	MORPH=empty
li	le	DETdef	MORPH=empty
rois	roi2	NOMcom	MORPH=empty
fist	faire	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
san	sen2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
aprés	après	PRE	MORPH=empty
li	il	PROper	MORPH=empty
l'	il	PROper	MORPH=empty
en	en2	PROadv	MORPH=empty
envoia	envoiier	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
Kex	Keu	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	MORPH=empty
cuit	cuidier1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
la	il	PROper	MORPH=empty
convoia	convoiier	VERcjg	MORPH=empty
Jusqu'	jusque	PRE	MORPH=empty
au	a3+le	PRE.DETdef	MORPH=empty
chevalier	chevalier	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
l'	il	PROper	MORPH=empty
en	en2	PROadv	MORPH=empty
mainne	mener	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
S'	si	ADVgen	MORPH=empty
an	en2	PROadv	MORPH=empty
est	estre1	VERcjg	MORPH=empty
or	or4	ADVgen	MORPH=empty
entrez	entrer	VERppe	MORPH=empty
an	en1	PRE	MORPH=empty
grant	grant	ADJqua	MORPH=empty
painne	peine	NOMcom	MORPH=empty
Messire	seignor	NOMcom	MORPH=empty
Gauvains	Gauvain	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
la	il	PROper	MORPH=empty
quiert	querre	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Ja	ja	ADVgen	MORPH=empty
mes	mais1	ADVgen	MORPH=empty
nul	nul	DETind	MORPH=empty
jor	jor	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
sejor	sejor	NOMcom	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
iert	estre1	VERcjg	MORPH=empty
Jusque	jusque	PRE	MORPH=empty
tant	tant	ADVgen	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
l'	il	PROper	MORPH=empty
avra	avoir	VERcjg	MORPH=empty
trovee	trover	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Tote	tot	DETind	MORPH=empty
la	le	DETdef	MORPH=empty
verité	verité	NOMcom	MORPH=empty
provee	prover	VERppe	MORPH=empty
Vos	vos	PROper	MORPH=empty
ai	avoir	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
m'	mon1	DETpos	MORPH=empty
aventure	aventure	NOMcom	MORPH=empty
dite	dire	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Demain	demain	ADVgen	MORPH=empty
morrai	morir	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
mort	mort	NOMcom	MORPH=empty
despite	despire	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
serai	estre1	VERcjg	MORPH=empty
arse	ardre	VERppe	MORPH=empty
sanz	sans	PRE	MORPH=empty
respit	respit	NOMcom	MORPH=empty
Por	por2	PRE	MORPH=empty
mal	mal1	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
et	et	CONcoo	MORPH=empty
por	por2	PRE	MORPH=empty
despit	despit	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
respont	respondre1	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
Ja	ja	ADVgen	MORPH=empty
Deu	Dieu	NOMpro	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
place	plaire	VERcjg	MORPH=empty
Que	que4	CONsub	MORPH=empty
l'	le	DETdef	MORPH=empty
en	on	PROind	MORPH=empty
por	por2	PRE	MORPH=empty
moi	je	PROper	MORPH=empty
nul	nul	DETind	MORPH=empty
mal	mal1	NOMcom	MORPH=empty
vos	vos	PROper	MORPH=empty
face	faire	VERcjg	MORPH=empty
!	!	PONfrt	MORPH=empty
Ja	ja	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que3	ADVint	MORPH=empty
je	je	PROper	MORPH=empty
puise	pöoir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
morroiz	morir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Demain	demain	ADVgen	MORPH=empty
atendre	atendre	VERinf	MORPH=empty
me	je	PROper	MORPH=empty
porroiz	pöoir	VERcjg	MORPH=empty
Apareillié	apareillier1	VERppe	MORPH=empty
,	,	PONfbl	MORPH=empty
lonc	lonc	ADJqua	MORPH=empty
ma	mon1	DETpos	MORPH=empty
puissance	poissance	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
metre	metre2	VERinf	MORPH=empty
an	en1	PRE	MORPH=empty
vostre	vostre	DETpos	MORPH=empty
delivrance	delivrance	NOMcom	MORPH=empty
Mon	mon1	DETpos	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	ADVgen	MORPH=empty
con	come1	CONsub	MORPH=empty
je	je	PROper	MORPH=empty
le	il	PROper	MORPH=empty
doi	devoir	VERcjg	MORPH=empty
feire	faire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
conter	conter	VERinf	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
retreire	retraire	VERinf	MORPH=empty
As	a3+le	PRE.DETdef	MORPH=empty
genz	gent1	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
je	je	PROper	MORPH=empty
sui	estre1	VERcjg	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
vos	vos	PROper	MORPH=empty
chaille	chaloir	VERcjg	MORPH=empty
!	!	PONfrt	MORPH=empty
Que	que2	PROrel	MORPH=empty
qu'	que2	PROrel	MORPH=empty
aveigne	avenant	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
bataille	bataille	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Gardez	garder	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
l'	le	DETdef	MORPH=empty
en	on	PROind	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
m'	je	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
conoisse	conoistre	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Sire	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
certes	certes	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
por	por2	PRE	MORPH=empty
nule	nul	DETind	MORPH=empty
angoisse	angoisse	NOMcom	MORPH=empty
Vostre	vostre	DETpos	MORPH=empty
non	nom	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
descoverroie	descovrir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
La	le	DETdef	MORPH=empty
mort	mort	NOMcom	MORPH=empty
einçois	ainçois	ADVgen	MORPH=empty
an	en2	PROadv	MORPH=empty
soferroie	sofrir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Des	des2	ADVgen	MORPH=empty
que	que4	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
le	il	PROper	MORPH=empty
volez	voloir	VERcjg	MORPH=empty
ensi	ainsi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
neporquant	neporcant	ADVgen	MORPH=empty
ice	ice1	PROdem	MORPH=empty
vos	vos	PROper	MORPH=empty
pri	priier	VERcjg	MORPH=empty
Que	que4	CONsub	MORPH=empty
ja	ja	ADVgen	MORPH=empty
por	por2	PRE	MORPH=empty
moi	je	PROper	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
reveigniez	revenir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Ne	ne1	ADVneg	MORPH=empty
vuel	voloir	VERcjg	MORPH=empty
pas	pas	ADVneg	MORPH=empty
que	que4	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
anpreigniez	emprendre	VERcjg	MORPH=empty
Bataille	bataille	NOMcom	MORPH=empty
si	si	ADVgen	MORPH=empty
tres	très	ADVgen	MORPH=empty
felonesse	felon	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Vostre	vostre	DETpos	MORPH=empty
merci	merci	NOMcom	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
promesse	promesse	NOMcom	MORPH=empty
Que	que4	CONsub	MORPH=empty
volantiers	volentiers	ADVgen	MORPH=empty
la	il	PROper	MORPH=empty
feroiez	faire	VERcjg	MORPH=empty
!	!	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
trestoz	trestot	ADVgen	MORPH=empty
quites	quite	ADJqua	MORPH=empty
an	en2	PROadv	MORPH=empty
soiez	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
mialz	mieus	ADVgen	MORPH=empty
est	estre1	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
je	je	PROper	MORPH=empty
seule	sol1	ADJqua	MORPH=empty
muire	morir	VERcjg	MORPH=empty
Que	que4	CONsub	MORPH=empty
je	je	PROper	MORPH=empty
les	il	PROper	MORPH=empty
veïsse	vëoir	VERcjg	MORPH=empty
deduire	deduire	VERinf	MORPH=empty
De	de	PRE	MORPH=empty
vostre	vostre	DETpos	MORPH=empty
mort	mort	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
moie	mien	PROpos	MORPH=empty
.	.	PONfrt	MORPH=empty
Ja	ja	ADVgen	MORPH=empty
por	por2	PRE	MORPH=empty
ce	ce1	PROdem	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
eschaperoie	eschaper	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
avroient	avoir	VERcjg	MORPH=empty
ocis	ocire	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
S'	si	ADVgen	MORPH=empty
est	estre1	VERcjg	MORPH=empty
mialz	mieus	ADVgen	MORPH=empty
que	que1	CONsub	MORPH=empty
vos	vos	PROper	MORPH=empty
remaingniez	remanoir	VERcjg	MORPH=empty
vis	vif	ADJqua	MORPH=empty
Que	que4	CONsub	MORPH=empty
nos	nos1	PROper	MORPH=empty
i	i2	PROadv	MORPH=empty
fussiens	estre1	VERcjg	MORPH=empty
mort	morir	VERppe	MORPH=empty
andui	ambedos	PROcar	MORPH=empty
.	.	PONfrt	MORPH=empty
Mout	mout	ADVgen	MORPH=empty
avez	avoir	VERcjg	MORPH=empty
or	or4	ADVgen	MORPH=empty
dit	dire	VERppe	MORPH=empty
grant	grant	ADJqua	MORPH=empty
enui	enui	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Fet	faire	VERcjg	MORPH=empty
messire	seignor	NOMcom	MORPH=empty
Yvains	Yvain	NOMpro	MORPH=empty
,	,	PONfbl	MORPH=empty
bele	bel1	ADJqua	MORPH=empty
amie	ami	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Espoir	espoir2	ADVgen	MORPH=empty
ou	o3	CONcoo	MORPH=empty
vos	vos	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
volez	voloir	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
Estre	estre1	VERinf	MORPH=empty
delivre	delivre1	ADJqua	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
mort	mort	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Ou	o3	CONcoo	MORPH=empty
vos	vos	PROper	MORPH=empty
despisiez	despire	VERcjg	MORPH=empty
le	le	DETdef	MORPH=empty
confort	confort	NOMcom	MORPH=empty
Que	que2	PROrel	MORPH=empty
je	je	PROper	MORPH=empty
vos	vos	PROper	MORPH=empty
faz	faire	VERcjg	MORPH=empty
de	de	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
eidier	aidier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
an	en2	PROadv	MORPH=empty
quier	querre	VERcjg	MORPH=empty
or	or4	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
a	a3	PRE	MORPH=empty
vos	vos	PROper	MORPH=empty
pleidier	plaidier2	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
vos	vos	PROper	MORPH=empty
avez	avoir	VERcjg	MORPH=empty
tant	tant	ADVgen	MORPH=empty
fet	faire	VERppe	MORPH=empty
por	por2	PRE	MORPH=empty
moi	je	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
Certes	certes	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que4	CONsub	MORPH=empty
faillir	falir	VERinf	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
vos	vos	PROper	MORPH=empty
doi	devoir	VERcjg	MORPH=empty
A	a3	PRE	MORPH=empty
nul	nul	DETind	MORPH=empty
besoing	besoing	NOMcom	MORPH=empty
que	que2	PROrel	MORPH=empty
vos	vos	PROper	MORPH=empty
aiez	avoir	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Bien	bien1	ADVgen	MORPH=empty
sai	savoir	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
mout	mout	ADVgen	MORPH=empty
vos	vos	PROper	MORPH=empty
esmaiez	esmaiier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
se	se	CONsub	MORPH=empty
Deu	Dieu	NOMpro	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
an	en1	PRE	MORPH=empty
cui	cui	PROrel	MORPH=empty
je	je	PROper	MORPH=empty
croi	croire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Il	il	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
seront	estre1	VERcjg	MORPH=empty
honi	honir	VERppe	MORPH=empty
tuit	tot	DETind	MORPH=empty
troi	trois	PROcar	MORPH=empty
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
a	avoir	VERcjg	MORPH=empty
plus	plus	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que1	CONsub	MORPH=empty
je	je	PROper	MORPH=empty
m'	je	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
vois	aler	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Ou	où	PROrel	MORPH=empty
que	que2	PROrel	MORPH=empty
soit	estre1	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
logier	logier	VERinf	MORPH=empty
an	en1	PRE	MORPH=empty
ce	ce2	DETdem	MORPH=empty
bois	bois	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
d'	de	PRE	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
pres	près	ADVgen	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
sai	savoir	VERcjg	MORPH=empty
ge	je	PROper	MORPH=empty
point	point	ADVneg	MORPH=empty
.	.	PONfrt	MORPH=empty
Sire	seignor	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
fet	faire	VERcjg	MORPH=empty
ele	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
Dex	Dieu	NOMpro	MORPH=empty
vos	vos	PROper	MORPH=empty
doint	doner	VERcjg	MORPH=empty
Et	et	CONcoo	MORPH=empty
boen	bon	ADJqua	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
et	et	CONcoo	MORPH=empty
boene	bon	ADJqua	MORPH=empty
nuit	nuit	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
chose	chose	NOMcom	MORPH=empty
qui	qui	PROrel	MORPH=empty
vos	vos	PROper	MORPH=empty
enuit	enoiier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
con	come1	CONsub	MORPH=empty
je	je	PROper	MORPH=empty
le	il	PROper	MORPH=empty
desir	desirrer	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
vos	vos	PROper	MORPH=empty
gart	garder	VERcjg	MORPH=empty
!	!	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
Messire	seignor	NOMcom	MORPH=empty
Yvains	Yvain	NOMpro	MORPH=empty
atant	tant	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
an	en2	PROadv	MORPH=empty
part	partir	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	MORPH=empty
lyons	lïon	NOMcom	MORPH=empty
toz	tot	DETind	MORPH=empty
jorz	jor	NOMcom	MORPH=empty
aprés	après	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
S'	si	ADVgen	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
tant	tant	ADVgen	MORPH=empty
alé	aler	VERppe	MORPH=empty
qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
vindrent	venir	VERcjg	MORPH=empty
pres	près	ADVgen	MORPH=empty
D'	de	PRE	MORPH=empty
un	un	DETndf	MORPH=empty
fort	fort	ADJqua	MORPH=empty
recet	recet	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
.i.	un	DETndf	MORPH=empty
baron	baron	NOMcom	MORPH=empty
Qui	qui	PROrel	MORPH=empty
clos	clore	VERppe	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
tot	tot	ADVgen	MORPH=empty
anviron	environ	ADVgen	MORPH=empty
De	de	PRE	MORPH=empty
mur	mur	NOMcom	MORPH=empty
espés	espès	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
fort	fort	ADJqua	MORPH=empty
et	et	CONcoo	MORPH=empty
haut	haut	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
Li	le	DETdef	MORPH=empty
chastiax	chastel	NOMcom	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
cremoit	criembre	VERcjg	MORPH=empty
assaut	assaut	NOMcom	MORPH=empty
De	de	PRE	MORPH=empty
mangonel	mangonel	NOMcom	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
perriere	perriere2	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
forz	fort	ADJqua	MORPH=empty
a	a3	PRE	MORPH=empty
grant	grant	ADJqua	MORPH=empty
meniere	maniere	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
des	de+le	PRE.DETdef	MORPH=empty
murs	mur	NOMcom	MORPH=empty
estoit	estre1	VERcjg	MORPH=empty
esrese	esrere	VERppe	MORPH=empty
La	le	DETdef	MORPH=empty
place	place	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
qu'	que4	CONcoo	MORPH=empty
il	il	PROimp	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
ot	avoir	VERcjg	MORPH=empty
remese	remanoir	VERppe	MORPH=empty
An	en1	PRE	MORPH=empty
estant	ester	VERppa	MORPH=empty
borde	borde1	NOMcom	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
meison	maison	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Assez	assez	ADVgen	MORPH=empty
en	en2	PROadv	MORPH=empty
orroiz	öir	VERcjg	MORPH=empty
la	le	DETdef	MORPH=empty
reison	raison	NOMcom	MORPH=empty
Une	un	DETndf	MORPH=empty
autre	autre	ADJind	MORPH=empty
foiz	foiz	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
quant	cant1	CONsub	MORPH=empty
leus	lieu	NOMcom	MORPH=empty
sera	estre1	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
La	le	DETdef	MORPH=empty
plus	plus	ADVgen	MORPH=empty
droite	droit	ADJqua	MORPH=empty
voie	voie	NOMcom	MORPH=empty
s'	soi1	PROper	MORPH=empty
en	en2	PROadv	MORPH=empty
va	aler	VERcjg	MORPH=empty
Messire	seignor	NOMcom	MORPH=empty
Yvains	Yvain	NOMpro	MORPH=empty
vers	vers2	PRE	MORPH=empty
le	le	DETdef	MORPH=empty
recet	recet	NOMcom	MORPH=empty
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
vaslet	vaslet	NOMcom	MORPH=empty
saillent	salir2	VERcjg	MORPH=empty
jusqu'	jusque	PRE	MORPH=empty
a	a3	PRE	MORPH=empty
set	set	PROcar	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	MORPH=empty
li	il	PROper	MORPH=empty
ont	avoir	VERcjg	MORPH=empty
.i.	un	DETndf	MORPH=empty
pont	pont	NOMcom	MORPH=empty
avalé	avaler	VERppe	MORPH=empty
;	;	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
sont	estre1	VERcjg	MORPH=empty
a	a3	PRE	MORPH=empty
l'	le	DETdef	MORPH=empty
encontre	encontre2	NOMcom	MORPH=empty
alé	aler	VERppe	MORPH=empty
.	.	PONfrt	MORPH=empty
Mes	mais1	CONcoo	MORPH=empty
del	de+le	PRE.DETdef	MORPH=empty
lyon	lïon	NOMcom	MORPH=empty
,	,	PONfbl	MORPH=empty
que	que2	PROrel	MORPH=empty
venir	venir	VERinf	MORPH=empty
voient	vëoir	VERcjg	MORPH=empty
Avoec	avuec	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
,	,	PONfbl	MORPH=empty
duremant	durement	ADVgen	MORPH=empty
s'	soi1	PROper	MORPH=empty
esfroient	esfrëer	VERcjg	MORPH=empty
;	;	PONfbl	MORPH=empty
Si	si	ADVgen	MORPH=empty
li	il	PROper	MORPH=empty
dïent	dire	VERcjg	MORPH=empty
que	que4	CONsub	MORPH=empty
,	,	PONfbl	MORPH=empty
s'	se	CONsub	MORPH=empty
il	il	PROimp	MORPH=empty
li	il	PROper	MORPH=empty
plest	plaire	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Son	son4	DETpos	MORPH=empty
lyon	lïon	NOMcom	MORPH=empty
a	a3	PRE	MORPH=empty
la	le	DETdef	MORPH=empty
porte	porte1	NOMcom	MORPH=empty
lest	laissier	VERcjg	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
il	il	PROper	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
les	il	PROper	MORPH=empty
afost	afoler1	VERcjg	MORPH=empty
et	et	CONcoo	MORPH=empty
ocie	ocire	VERcjg	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
il	il	PROper	MORPH=empty
respont	respondre1	VERcjg	MORPH=empty
:	:	PONfbl	MORPH=empty
"	"	PONpxx	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
parlez	parler	VERcjg	MORPH=empty
mie	mie	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
ja	ja	ADVgen	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
enterrai	entrer	VERcjg	MORPH=empty
sanz	sans	PRE	MORPH=empty
lui	il	PROper	MORPH=empty
:	:	PONfbl	MORPH=empty
Ou	o3	CONcoo	MORPH=empty
nos	nos1	PROper	MORPH=empty
avrons	avoir	VERcjg	MORPH=empty
l'	le	DETdef	MORPH=empty
ostel	ostel	NOMcom	MORPH=empty
andui	ambedos	PROcar	MORPH=empty
Ou	o3	CONcoo	MORPH=empty
je	je	PROper	MORPH=empty
me	je	PROper	MORPH=empty
remanrai	remanoir	VERcjg	MORPH=empty
ça	ça	ADVgen	MORPH=empty
fors	fors1	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Qu'	que4	CONcoo	MORPH=empty
autretant	autretant	ADVgen	MORPH=empty
l'	il	PROper	MORPH=empty
aim	amer1	VERcjg	MORPH=empty
come	come1	CONsub	MORPH=empty
mon	mon1	DETpos	MORPH=empty
cors	cors1	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
neporquant	neporcant	ADVgen	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
dotez	doter2	VERcjg	MORPH=empty
rien	rien	PROind	MORPH=empty
,	,	PONfbl	MORPH=empty
Que	que4	CONcoo	MORPH=empty
je	je	PROper	MORPH=empty
le	il	PROper	MORPH=empty
garderai	garder	VERcjg	MORPH=empty
si	si	ADVgen	MORPH=empty
bien	bien1	ADVgen	MORPH=empty
Qu'	que4	CONsub	MORPH=empty
estre	estre1	VERinf	MORPH=empty
porroiz	pöoir	VERcjg	MORPH=empty
tot	tot	ADVgen	MORPH=empty
asseür	assëur	ADJqua	MORPH=empty
.	.	PONfrt	MORPH=empty
"	"	PONpxx	MORPH=empty
