form	lemma	POS	morph
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
esmoi	esmai	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
mielz	mieus	ADVgen	DEGRE=c
qu'	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
escuze	escuser1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
concluze	conclure	VERppe	NOMB.=s|GENRE=f|CAS=r
Par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
raisons	raison	NOMcom	NOMB.=p|GENRE=f|CAS=r
qu'	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
sot	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
rendre	rendre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
plus	plus	ADVgen	DEGRE=c
ne	ne1	ADVneg	MORPH=empty
c'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
i	i2	PROadv	MORPH=empty
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
deffendre	defendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
A	a3	PRE	MORPH=empty
genoillons	genoillons	NOMcom	NOMB.=p|GENRE=m|CAS=r
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
crie	crïer2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Jointes	joindre	VERppe	NOMB.=p|GENRE=f|CAS=r
mains	main2	NOMcom	NOMB.=p|GENRE=f|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
requiert	requerre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Qu'	que4	CONsub	MORPH=empty
el	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Trestot	trestot	ADVgen	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
conte	conter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Com	come1	ADVsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trait	traire	VERppe	NOMB.=s|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
enchiez	enchiés	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
meire	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
puis	puis	ADVgen	DEGRE=-
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
conta	conter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ere	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
que	que4	CONsub	MORPH=empty
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
celei	celer1	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
apelei	apeler	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Puis	puis	ADVgen	DEGRE=-
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
oiant	öir	VERppa	NOMB.=s|GENRE=m|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
seigneur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
c'	que4	CONsub	MORPH=empty
onques	onque	ADVgen	DEGRE=-
greigneur	graignor	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=c
Ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mais	mais1	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
dite	dire	VERppe	NOMB.=s|GENRE=f|CAS=n
:	:	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Fauz	faus	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
papelars	papelart	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
fauz	faus	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
ypocrite	ipocrite	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Fauce	faus	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
meneiz	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
et	et	CONcoo	MORPH=empty
orde	ort1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
;	;	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
pendroit	pendre	VERcjg	MODE=con|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
votre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
corde	corde	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
tant	tant	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
leuz	lieu	NOMcom	NOMB.=p|GENRE=m|CAS=r
noée	nöer2	VERppe	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
auroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
jornée	jornee	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Teil	tel	DETind	NOMB.=s|GENRE=f|CAS=n
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=n
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bien	bien1	ADVgen	DEGRE=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
siecle	siecle	NOMcom	NOMB.=s|GENRE=m|CAS=r
pestre	paistre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n
par	par	PRE	MORPH=empty
defors	defors	ADVgen	DEGRE=-
cemblent	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
boen	bon	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
estre	estre1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
dedens	dedenz	ADVgen	DEGRE=-
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tuit	tot	ADVgen	NOMB.=p|GENRE=m|CAS=n
porri	porrir	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
norrice	norrice	NOMcom	NOMB.=s|GENRE=f|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
norri	norrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
mauvese	mauvais	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
norreture	norreture	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
si	si	ADVgen	DEGRE=-
trés	très	ADVgen	DEGRE=-
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
creature	crïature	NOMcom	NOMB.=s|GENRE=f|CAS=r
Aveiz	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
à	a3	PRE	MORPH=empty
si	si	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
mise	metre2	VERppe	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Iteiz	itel	DETind	NOMB.=s|GENRE=m|CAS=n
ordres	ordre	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
saint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Denise	Denise	NOMpro	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
N'	ne1	ADVneg	MORPH=empty
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
boens	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
biaux	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
genz	gent2	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
:	:	PONfbl	MORPH=empty
Vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
deffendeiz	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
aus	a3+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=x|CAS=r
jones	juene	ADJqua	NOMB.=p|GENRE=x|CAS=r|DEGRE=p
gens	gent1	NOMcom	NOMB.=p|GENRE=x|CAS=r
Et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
dances	dance	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
quaroles	carole	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Violes	vïole2	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
tabours	tabor	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
citoles	citole	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
deduiz	deduit	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
menestreiz	menestrel	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Or	or4	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
haut	haut	ADVgen	DEGRE=p
reiz	rés1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Menoit	mener	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
sainz	saint	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Fransois	François	NOMpro	NOMB.=s|GENRE=m|CAS=n
teile	tel	DETind	NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
?	?	PONfrt	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
aveiz	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
honte	honte	NOMcom	NOMB.=s|GENRE=f|CAS=r
deservie	deservir	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Comme	come1	CONsub	MORPH=empty
faulz	faus	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
traïtres	träitor	NOMcom	NOMB.=s|GENRE=m|CAS=n
proveiz	prover	VERppe	NOMB.=s|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
aveiz	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
mout	mout	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
trovei	trover	VERppe	NOMB.=s|GENRE=m|CAS=r
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
rendra	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
votre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=r
deserte	deserte2	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
huche	huche2	NOMcom	NOMB.=s|GENRE=f|CAS=r
overte	ovrir	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Por	por2	PRE	MORPH=empty
metre	metre2	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=r
dedens	dedenz	ADVgen	DEGRE=-
;	;	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
Freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
Simons	Simon	NOMpro	NOMB.=s|GENRE=m|CAS=n
toz	tot	ADVgen	NOMB.=s|GENRE=m|CAS=n
adens	a3+dent2	ADVgen	DEGRE=-
Leis	lez	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
crucefie	crucefiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
umelie	umelïer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
franchize	franchise	NOMcom	NOMB.=s|GENRE=f|CAS=r
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
tendre	tendre2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
vit	vëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
croiz	croiz	NOMcom	NOMB.=s|GENRE=f|CAS=r
estendre	estendre	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Suz	sus	ADVgen	DEGRE=-
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r
destre	destre	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
:	:	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
Frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
»	»	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
«	«	PONfbl	MORPH=empty
voleiz	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
estre	estre1	VERinf	MORPH=empty
De	de	PRE	MORPH=empty
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r
afaire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r
toz	tot	ADVgen	NOMB.=s|GENRE=m|CAS=n
delivres	delivre1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
?	?	PONfrt	MORPH=empty
Porchaciez	porchacier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
tost	tost1	ADVgen	DEGRE=p
.	.	PONfrt	MORPH=empty
IIIIc	400	DETcar	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
livres	livre3	NOMcom	NOMB.=p|GENRE=f|CAS=r
A	a3	PRE	MORPH=empty
marier	marïer	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
damoizele	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
»	»	PONfbl	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Freres	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
oit	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
novele	novele	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Onques	onque	ADVgen	DEGRE=-
n'	ne1	ADVneg	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
teil	tel	DETind	NOMB.=s|GENRE=f|CAS=r
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
:	:	PONfbl	MORPH=empty
Lors	lors	ADVgen	DEGRE=-
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
fiance	fïance	NOMcom	NOMB.=s|GENRE=f|CAS=r
plevie	plevir	VERppe	NOMB.=s|GENRE=f|CAS=r
Au	a3+le	PRE.DETdef	MORPH=empty+NOMB.=s|GENRE=m|CAS=r
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r
des	de+le	PRE.DETdef	MORPH=empty+NOMB.=p|GENRE=m|CAS=r
deniers	denier	NOMcom	NOMB.=p|GENRE=m|CAS=r
rendre	rendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
rendra	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
cens	sans	PRE	MORPH=empty
gage	gage	NOMcom	NOMB.=s|GENRE=m|CAS=r
vendre	vendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Auques	auques	ADVgen	DEGRE=-
seit	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
où	où	PROrel	NOMB.=x|GENRE=x|CAS=x
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
pris	prendre	VERppe	NOMB.=p|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Atant	atant	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
enpart	empartir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
congié	congié	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
par	par	PRE	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
franchise	franchise	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Retint	retenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
damoizele	damoisele	NOMcom	NOMB.=s|GENRE=f|CAS=r
Denise	Denise	NOMpro	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
N'	ne2	CONcoo	MORPH=empty
onques	onque	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
riens	rien	PROind	NOMB.=s|GENRE=f|CAS=r
ne	ne1	ADVneg	MORPH=empty
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
esfrea	esfrëer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
Mais	mais1	CONcoo	MORPH=empty
mout	mout	ADVgen	DEGRE=-
doucement	doucement	ADVgen	DEGRE=p
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
pria	priier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Qu'	que4	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
trestoute	trestot	ADVgen	NOMB.=s|GENRE=f|CAS=n
seüre	sëur2	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
Que	que4	CONsub	MORPH=empty
ja	ja	ADVgen	DEGRE=-
de	de	PRE	MORPH=empty
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r
creature	crïature	NOMcom	NOMB.=s|GENRE=f|CAS=r
Ne	ne1	ADVneg	MORPH=empty
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
secreiz	secré	NOMcom	NOMB.=s|GENRE=m|CAS=n
seü	savoir	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
Ne	ne2	CONcoo	MORPH=empty
qu'	que4	CONsub	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
geü	jesir	VERppe	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Ainz	ainz	ADVgen	DEGRE=-
sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
mariée	marïer	VERppe	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Choisisse	choisir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
